F2,F3,F1,F11,F4,F6,F10,F9,F5,F7,F12,F8,out,,,,
0.128983957,0.962483176,0.962193928,0.325531915,0.984200898,0.737493128,0.961031627,0.721202655,0.784676834,2.032,0.9192,0.946,2,,,,
0.140748663,0.991756393,0.909108717,0.335106383,0.983535673,0.679494228,0.952371988,0.728621632,0.815541031,2.008,0.7825,0.9705,2,,,,
0.141262032,0.979643338,0.959647405,0.338475177,0.969233328,0.737493128,0.949924699,0.709098009,0.810820625,1.954,0.7141,0.9656,2,,,,
0.109668449,0.938088829,0.935749265,0.335638298,0.984367204,0.708905992,0.961972892,0.711831316,0.769063181,2.021,0.9265,1.024,2,,,,
0.126374332,0.931191117,0.913222331,0.332446809,0.974887743,0.698735569,0.985692771,0.686060133,0.794843863,1.92,0.8423,0.9863,2,,,,
0.160064171,0.965006729,0.957492654,0.342375887,0.968568102,0.69268829,0.946347892,0.701679032,0.765068991,1.901,0.8972,0.9094,2,,,,
0.127679144,0.965006729,0.913222331,0.342553191,0.97322468,0.698735569,0.939947289,0.613432253,0.769789397,1.89,0.8679,0.918,2,,,,
0.122459893,0.92782638,0.896180215,0.300886525,0.975386662,0.691313909,0.954066265,0.672003124,0.750544662,2.042,0.7043,0.9167,2,,,,
0.120363636,0.950706595,0.898139079,0.315070922,0.982205222,0.67784497,0.969503012,0.642717688,0.731663036,1.93,0.9241,0.9143,2,,,,
0.14231016,0.975942127,0.924975514,0.336170213,0.968900715,0.68526663,0.98625753,0.689183913,0.773420479,1.947,0.7812,0.813,2,,,,
0.153005348,0.983512786,0.883839373,0.309929078,0.977881257,0.684167125,0.934676205,0.737212027,0.758533043,1.884,0.7422,0.8887,2,,,,
0.137860963,0.959959623,0.954358472,0.318439716,0.977216032,0.694612424,0.932981928,0.739945334,0.797385621,1.942,0.8398,0.874,2,,,,
0.119850267,0.961810229,0.924191969,0.320744681,0.976218194,0.672897196,0.954442771,0.660679422,0.772694263,1.881,0.8337,0.8887,2,,,,
0.127935829,0.930349933,0.941234084,0.305673759,0.980708465,0.669048928,0.957266566,0.728621632,0.795933188,1.871,0.813,0.9497,2,,,,
0.120363636,0.976110363,0.906170421,0.32358156,0.972559455,0.691588785,0.942206325,0.704021866,0.799927378,2.13,0.8508,0.9753,2,,,,
0.132385027,0.976783311,0.929676787,0.328546099,0.975719275,0.704233095,0.934299699,0.700117142,0.790849673,2.02,0.8972,0.9851,2,,,,
0.119058824,0.958613728,0.947894221,0.32393617,0.984533511,0.727872457,0.938817771,0.691136275,0.78540305,1.921,0.6921,0.9497,2,,,,
0.116727273,0.977288022,0.966699314,0.345035461,0.986030268,0.711379879,0.970067771,0.750878563,0.824618736,2.075,0.8057,0.9143,2,,,,
0.120106952,0.93590175,0.962193928,0.304964539,0.977881257,0.713578889,0.941641566,0.716516986,0.829339143,1.918,0.8142,0.9485,2,,,,
0.116727273,0.985363392,0.928305583,0.328191489,0.977049726,0.710005498,0.939947289,0.766106989,0.820987654,1.896,0.6226,0.6897,2,,,,
0.120641711,0.971567968,0.923408423,0.32322695,0.979876933,0.704233095,0.954066265,0.714564623,0.832970225,2.062,0.8655,1.082,2,,,,
0.109925134,0.940612382,0.937512243,0.333333333,0.972892067,0.706981858,0.958584337,0.803982819,0.798838054,2.067,0.7935,1.093,2,,,,
0.118545455,0.93859354,0.923800196,0.321276596,0.986196574,0.724024189,0.989457831,0.727840687,0.818082789,2.117,0.8398,0.9192,2,,,,
0.12455615,0.977624495,0.908129285,0.32287234,0.984200898,0.705057724,0.963478916,0.673955486,0.779230211,1.992,0.7471,0.8984,2,,,,
0.129775401,0.941621803,0.962193928,0.345567376,0.983868285,0.725123694,0.972138554,0.725888325,0.763979666,1.991,0.9778,0.9631,2,,,,
0.130823529,0.979811575,0.956904995,0.360638298,0.973889905,0.736118747,0.948795181,0.676298321,0.745461147,2.032,0.7617,0.8203,2,,,,
0.141518717,0.98654105,0.971596474,0.326595745,0.970730085,0.704233095,0.944088855,0.738773916,0.797022513,1.97,0.8545,0.9302,2,,,,
0.127679144,0.933546433,0.956709109,0.306028369,0.977881257,0.673446949,0.954066265,0.677469738,0.787218591,1.83,0.8545,0.9509,2,,,,
0.120898396,0.973418573,0.954946131,0.303723404,0.970563778,0.7262232,0.944088855,0.65404139,0.789034132,1.935,0.8533,0.8923,2,,,,
0.116727273,0.945995962,0.936141038,0.302659574,0.97505405,0.657778999,0.995481928,0.672003124,0.775599129,1.932,0.8716,0.9473,2,,,,
0.118545455,0.9493607,0.970421156,0.30212766,0.977216032,0.693238043,0.967055723,0.689574385,0.709150327,1.842,0.7434,0.9155,2,,,,
0.115935829,0.941117093,0.909696376,0.314716312,0.985697655,0.709730621,0.957831325,0.674345959,0.741103849,1.909,0.802,1.003,2,,,,
0.141775401,0.980484522,0.93927522,0.304964539,0.972393148,0.688840022,0.970067771,0.686450605,0.741103849,1.958,0.6689,0.8655,2,,,,
0.120641711,0.927489906,0.933790402,0.321276596,0.979045402,0.703408466,0.968373494,0.697774307,0.760711692,1.958,0.9155,0.874,2,,,,
0.120363636,0.977624495,0.950048972,0.298404255,0.974887743,0.663276526,0.952560241,0.705583756,0.713507625,1.979,0.8032,0.8508,2,,,,
0.131593583,0.97577389,0.924191969,0.308510638,0.961250624,0.68746564,0.94503012,0.679812573,0.755628177,1.818,0.6519,0.8264,2,,,,
0.124812834,0.952725437,0.963173359,0.312765957,0.936304673,0.646509071,0.958019578,0.5829754,0.726216412,1.675,0.7703,0.7031,2,,,,
0.108106952,0.921265141,0.942409403,0.285283688,0.933477465,0.631940627,0.949548193,0.500195236,0.590050835,1.582,0.918,0.6519,2,,,,
0.118545455,0.960296097,0.924387855,0.272695035,0.912190254,0.623694338,0.950865964,0.569699336,0.649963689,1.544,0.8972,0.7092,2,,,,
0.120106952,0.984858681,0.965132223,0.95106383,0.989855313,0.884826828,0.960090361,0.743459586,0.755628177,1.968,0.6982,1.038,2,,,,
0.117754011,0.98704576,0.968658178,0.970921986,0.989855313,0.870808136,0.952371988,0.75829754,0.779956427,2.028,0.4773,1.134,2,,,,
0.091379679,0.984858681,0.960039177,0.967021277,0.978712789,0.836723474,0.955948795,0.803201874,0.78540305,2.059,0.6848,0.8142,2,,,,
0.084085561,0.990242261,0.938491675,0.987234043,0.99318144,0.875206157,0.956513554,0.762592737,0.794480755,1.875,0.6409,0.9204,2,,,,
0.099229947,0.976110363,0.95122429,0.977659574,0.989522701,0.891148983,0.933170181,0.730573995,0.827523602,1.903,0.7898,0.9863,2,,,,
0.069454545,0.991588156,0.925954946,0.938120567,0.979876933,0.891973612,0.943335843,0.699726669,0.762527233,1.819,0.7068,0.9216,2,,,,
0.131593583,0.994448183,0.927130264,0.946099291,0.983036754,0.861737218,0.977033133,0.744631004,0.725127088,1.825,0.7886,0.8728,2,,,,
0.109411765,0.979138627,0.963565132,0.984397163,0.979876933,0.880153931,0.936370482,0.702459977,0.717138707,1.793,0.7263,0.8704,2,,,,
0.097390374,0.989064603,0.942605289,0.952304965,0.974887743,0.876305662,0.981739458,0.68410777,0.744734931,1.804,0.636,0.9302,2,,,,
0.101839572,0.982671602,0.973947111,0.957801418,0.987693331,0.839472237,0.974209337,0.682545881,0.673565723,1.721,0.9058,0.7544,2,,,,
0.123251337,0.982503365,0.924975514,0.97251773,0.981207384,0.819131391,0.939194277,0.654431863,0.679375454,1.433,0.7849,0.7837,2,,,,
0.107850267,0.988391655,0.904015671,0.945567376,0.982537835,0.834524464,0.931099398,0.731745412,0.608569354,1.575,0.8545,0.8301,2,,,,
0.092171123,0.979811575,0.929872674,0.92287234,0.983369366,0.788894997,0.9375,0.626708317,0.606753813,1.44,0.8203,0.7361,2,,,,
0.114887701,0.979643338,0.917335945,0.901241135,0.962414768,0.803188565,0.940512048,0.609137056,0.617283951,1.357,0.8289,0.6714,2,,,,
0.103657754,0.964333782,0.956904995,0.869503546,0.97322468,0.761682243,0.968185241,0.594299102,0.598039216,1.221,0.7458,0.6409,2,,,,
0.104705882,0.963660834,0.939471107,0.841489362,0.960918011,0.765805388,0.951995482,0.61928934,0.692810458,1.3,0.9265,0.675,2,,,,
0.101582888,0.96769852,0.915768854,0.715957447,0.945285215,0.780923584,0.954819277,0.585318235,0.6902687,1.45,0.697,0.697,2,,,,
0.131336898,0.961810229,0.913418217,0.617907801,0.966572426,0.801539307,0.986445783,0.634127294,0.764705882,1.63,0.6909,0.7556,2,,,,
0.108106952,0.968707941,0.929285015,0.545567376,0.976051888,0.833150082,0.956137048,0.675517376,0.748366013,1.849,0.9778,0.7715,2,,,,
0.110973262,0.972745626,0.932027424,0.518439716,0.971229004,0.847993403,0.953878012,0.694650527,0.761437908,1.768,0.6702,0.8484,2,,,,
0.113582888,0.971567968,0.953574927,0.527659574,0.975386662,0.839197361,0.942582831,0.713393206,0.782861293,1.903,0.7666,0.8752,2,,,,
0.107850267,0.978633917,0.929285015,0.569503546,0.970730085,0.86531061,0.94935994,0.664974619,0.772694263,1.782,0.8008,0.9656,2,,,,
0.112534759,0.965847914,0.966111655,0.564893617,0.972393148,0.876855415,0.926393072,0.740335806,0.820987654,1.882,0.8643,0.8606,2,,,,
0.077026738,0.976951548,0.920274241,0.639184397,0.980375852,0.896096756,0.949548193,0.732135884,0.85620915,2.068,0.4919,0.957,2,,,,
0.09713369,0.98384926,0.941429971,0.688297872,0.980209546,0.928807037,0.959713855,0.682155408,0.850036311,2.267,0.8447,0.9851,2,,,,
0.083807487,0.998654105,0.922820764,0.792730496,0.989689007,0.910390324,0.919427711,0.752440453,0.833333333,1.992,0.7275,0.9692,2,,,,
0.092684492,0.990242261,0.94906954,0.923404255,0.98819225,0.882078065,0.937123494,0.761811792,0.793391431,2.15,0.7532,0.791,2,,,,
0.090352941,0.986372813,0.975318315,0.952304965,0.978546483,0.918636614,0.959902108,0.745411948,0.845315904,2.034,0.6396,0.9705,2,,,,
0.101839572,0.995289367,0.953574927,0.983510638,0.990686845,0.917262232,0.984939759,0.752440453,0.899419027,2.141,0.8533,0.9656,2,,,,
0.11202139,0.983176312,0.966503428,0.980673759,0.989190088,0.89582188,0.946536145,0.805935182,0.895787945,2.156,0.8154,1.106,2,,,,
0.077540107,0.986036339,0.914593536,0.981028369,0.999667387,0.949147883,0.953689759,0.735650137,0.850762527,2.236,0.8118,1.025,2,,,,
0.10340107,0.995962315,0.943976494,0.984929078,0.988857475,0.947223749,0.977409639,0.842249121,0.908496732,2.369,0.6921,1.069,2,,,,
0.092684492,0.983176312,0.963173359,0.95212766,0.994012972,0.935953821,0.944277108,0.825068333,0.914306463,2.219,0.6323,1.13,2,,,,
0.073368984,0.99192463,0.948873653,0.934397163,0.995343423,0.952996152,0.929593373,0.815696993,0.901234568,2.194,0.6653,1.057,2,,,,
0.088256684,0.997139973,0.967091087,0.954255319,0.984866123,1,0.962161145,0.817649356,0.909949165,2.314,0.752,1.023,2,,,,
0.088,0.984690444,0.978060725,0.97251773,0.984367204,0.922484882,0.966114458,0.834439672,0.92302106,2.278,0.6665,1.194,2,,,,
0.088770053,0.999663526,0.981390793,0.941666667,0.99002162,0.989829577,0.940323795,0.783287778,0.908496732,2.155,0.8643,1.156,2,,,,
0.091914439,0.996298789,0.930656219,0.94929078,0.989855313,0.988730071,0.936935241,0.78992581,0.899782135,2.218,0.8679,1.174,2,,,,
0.073903743,1,0.952203722,0.963120567,0.997006486,0.983232545,0.980798193,0.779773526,0.92302106,2.345,0.8862,1.165,2,,,,
0.104962567,0.995289367,0.952007835,0.967198582,0.988524863,0.980208906,0.964043675,0.85942991,0.920116195,2.347,0.6116,1.088,2,,,,
0.085390374,0.992597577,0.976885406,0.942553191,0.995509729,0.99477735,0.952560241,0.846934791,0.900145243,2.432,0.8191,1.085,2,,,,
0.088,0.998149394,0.931047992,0.966843972,0.991019458,0.962341946,0.929028614,0.822335025,0.897240378,2.333,0.6079,1.118,2,,,,
0.332620321,0.923283984,0.913026445,0.365070922,0.990520539,0.575590984,0.955572289,0.707536119,0.793028322,2.104,0.7983,1.116,2,,,,
0.340962567,0.94179004,0.940450539,0.37677305,0.976883419,0.584936778,0.940135542,0.693869582,0.843500363,2.231,0.7764,1.002,2,,,,
0.337112299,0.905955585,0.956513222,0.393971631,0.978047564,0.586860913,0.944277108,0.758688012,0.840958606,2.22,0.553,0.9839,2,,,,
0.302673797,0.906965007,0.905386876,0.389716312,0.997172792,0.599230346,0.960278614,0.761030847,0.835875091,2.135,0.8496,1.044,2,,,,
0.323850267,0.930349933,0.898139079,0.424822695,0.977049726,0.598405717,0.965926205,0.729402577,0.843500363,2.257,0.8118,0.9949,2,,,,
0.303315508,0.889636608,0.918903036,0.403368794,0.983535673,0.631940627,0.965926205,0.732135884,0.881989833,2.206,0.8411,1.13,2,,,,
0.307593583,0.948519515,0.924583741,0.388475177,0.981706303,0.647883452,0.948795181,0.703631394,0.805010893,2.181,0.7104,1.139,2,,,,
0.303101604,0.927489906,0.926738492,0.384397163,0.989023782,0.585211655,0.966679217,0.706755174,0.79157589,2.203,0.9509,0.9875,2,,,,
0.302459893,0.900908479,0.941234084,0.40141844,0.984034592,0.584387026,0.942394578,0.718469348,0.801379811,2.074,0.6445,0.9216,2,,,,
0.317219251,0.950370121,0.921645446,0.395390071,0.985697655,0.562396921,0.956137048,0.706364701,0.842774147,2.123,0.8435,0.9705,2,,,,
0.297754011,0.90730148,0.914789422,0.421985816,0.971894229,0.598405717,0.991528614,0.737212027,0.825344953,2.084,0.5957,0.9045,2,,,,
0.295828877,0.946164199,0.912242899,0.398758865,0.982205222,0.579439252,0.942582831,0.736040609,0.793391431,2.045,0.7935,0.9521,2,,,,
0.320855615,0.927994616,0.922037218,0.388475177,0.985697655,0.614623419,0.959713855,0.7219836,0.771968046,2.095,0.8459,0.8484,2,,,,
0.31828877,0.929845222,0.91870715,0.398758865,0.987194412,0.58631116,0.926957831,0.671222179,0.785039942,2.051,0.8948,1.1,2,,,,
0.261604278,0.964670256,0.921645446,0.399113475,0.987028106,0.580263881,0.941453313,0.743069114,0.775962237,2.168,0.7874,0.9753,2,,,,
0.299251337,0.894010767,0.934769833,0.391666667,0.980542159,0.533809786,0.946724398,0.75829754,0.842774147,2.069,0.8118,0.99,2,,,,
0.280213904,0.987550471,0.926346719,0.384751773,0.985198736,0.5579989,0.953689759,0.734478719,0.814814815,2.029,0.8191,1.019,2,,,,
0.289839572,0.907133244,0.910479922,0.396276596,0.976218194,0.58108851,0.955948795,0.732526357,0.841684822,2.17,0.7898,1.001,2,,,,
0.27828877,0.960632571,0.90244858,0.416666667,0.988691169,0.595656954,0.937311747,0.727840687,0.828976035,2.299,0.802,0.99,2,,,,
0.27657754,0.981493943,0.888736533,0.381205674,0.980874771,0.591258933,0.955760542,0.739164389,0.832244009,2.209,0.8313,1.111,2,,,,
0.31828877,0.913694482,0.941625857,0.407269504,0.985198736,0.638537658,0.934864458,0.772745021,0.833696442,2.175,0.8569,0.9424,2,,,,
0.287486631,0.968876178,0.908129285,0.413829787,0.986030268,0.663001649,0.944277108,0.755564233,0.863834423,2.395,0.7458,1.089,2,,,,
0.281497326,0.960296097,0.897943193,0.406914894,0.976717113,0.653655855,0.950865964,0.7219836,0.863471314,2.36,0.6982,1.183,2,,,,
0.277647059,0.941958277,0.931635651,0.412943262,0.984200898,0.658053876,0.952748494,0.739164389,0.852941176,2.281,0.8179,1.03,2,,,,
0.295828877,0.925302826,0.933594515,0.414184397,0.990354232,0.643210555,0.949171687,0.747754783,0.877632534,2.345,0.6348,1.149,2,,,,
0.281283422,0.91218035,0.95122429,0.434574468,0.98320306,0.669048928,0.952936747,0.796563842,0.872912128,2.446,0.7031,1.135,2,,,,
0.278502674,0.918236878,0.928109696,0.444503546,0.986030268,0.675096207,0.941641566,0.760640375,0.875090777,2.404,0.7434,1.157,2,,,,
0.265454545,0.934892328,0.892850147,0.430851064,0.989522701,0.67482133,0.949736446,0.75361187,0.860929557,2.343,0.7202,1.199,2,,,,
0.280641711,0.966016151,0.932027424,0.417553191,0.990853152,0.667949423,0.937123494,0.733697774,0.877995643,2.377,0.7532,1.104,2,,,,
0.271657754,0.914367429,0.944760039,0.416134752,0.990520539,0.699835074,0.964796687,0.776649746,0.906318083,2.314,0.5322,1.177,2,,,,
0.24,0.92025572,0.923800196,0.434397163,0.984200898,0.658878505,0.953501506,0.72510738,0.843863471,2.245,0.6458,1.036,2,,,,
0.253262032,0.963829071,0.921645446,0.441134752,0.989023782,0.658328752,0.967055723,0.773916439,0.827160494,2.144,0.8374,1.107,2,,,,
0.296042781,0.936742934,0.900097943,0.418971631,0.981706303,0.638812534,0.939006024,0.743459586,0.813362382,2.285,0.6726,1.082,2,,,,
0.259037433,0.917732167,0.900489716,0.409929078,0.979876933,0.647058824,0.972138554,0.787582975,0.874364561,2.258,0.9204,0.9644,2,,,,
0.242994652,0.918068641,0.941234084,0.434574468,0.990853152,0.648158329,0.947853916,0.719640765,0.867828613,2.283,0.6409,0.9167,2,,,,
0.251764706,0.910161507,0.960626836,0.416666667,0.988025944,0.669048928,0.971385542,0.741507224,0.868917938,2.372,0.7166,1.083,2,,,,
0.280213904,0.964838493,0.911851126,0.395212766,0.984034592,0.625893348,0.947665663,0.784459196,0.886347131,2.303,0.6897,1.055,2,,,,
0.261176471,0.918405114,0.940646425,0.414007092,0.983369366,0.651181968,0.955572289,0.702459977,0.837690632,2.211,0.8154,1.099,2,,,,
0.233368984,0.911170929,0.948677767,0.425531915,0.989190088,0.638812534,0.954442771,0.724326435,0.842774147,2.203,0.7556,1.046,2,,,,
0.281925134,0.916386272,0.902840353,0.430496454,0.979876933,0.627817482,0.931099398,0.695821945,0.847857662,2.167,0.7849,1.052,2,,,,
0.244491979,0.917732167,0.889715965,0.403723404,0.976883419,0.623694338,0.938064759,0.682545881,0.836238199,2.288,0.5762,0.8899,2,,,,
0.253475936,0.910834455,0.942605289,0.382446809,0.966738733,0.587135789,0.94126506,0.631393987,0.812636166,1.992,0.7605,0.8667,2,,,,
0.247058824,0.988896366,0.925367287,0.381737589,0.960252786,0.587960418,0.953125,0.599765717,0.723674655,1.825,0.6982,0.6702,2,,,,
0.272513369,0.937752355,0.917531832,0.357269504,0.932479627,0.551401869,0.951430723,0.513861773,0.707697894,1.771,0.5505,0.6848,2,,,,
0.269304813,0.91756393,0.942605289,0.35177305,0.95642774,0.5684442,0.949736446,0.586880125,0.632897603,1.62,0.8887,0.6445,2,,,,
0.259037433,0.964333782,0.899510284,0.317375887,0.938965575,0.509345794,0.967243976,0.506052323,0.696078431,1.599,0.9131,0.575,2,,,,
0.269518717,0.891318977,0.897747307,0.320921986,0.893397638,0.490104453,0.969691265,0.516985553,0.610021786,1.637,0.7031,0.7727,2,,,,
0.162673797,0.942799462,0.962193928,0.359042553,0.979045402,0.631390874,0.981174699,0.702459977,0.811546841,2.046,0.6702,1.036,2,,,,
0.179122995,0.94986541,0.923800196,0.353191489,0.985863961,0.650357339,0.950677711,0.726278797,0.804647785,1.932,0.7324,1.055,2,,,,
0.141775401,0.943808883,0.938099902,0.379609929,0.981539997,0.663001649,0.960090361,0.744631004,0.799927378,2.01,0.7178,0.9656,2,,,,
0.145433155,0.976951548,0.964936337,0.348049645,0.972559455,0.633040132,0.924510542,0.692698165,0.807915759,1.962,0.9155,0.8679,2,,,,
0.173903743,0.942294751,0.947894221,0.353014184,0.979544321,0.60637713,0.962349398,0.683326825,0.841684822,1.857,0.8398,0.8887,2,,,,
0.133433155,0.980820996,0.960822723,0.376950355,0.979710627,0.623419461,0.972138554,0.668879344,0.790849673,1.98,0.835,0.9521,2,,,,
0.167101604,0.946500673,0.941234084,0.340602837,0.972892067,0.638262782,0.962914157,0.65872706,0.814088598,2.067,0.8923,0.8264,2,,,,
0.150139037,0.935228802,0.915572968,0.349822695,0.982704141,0.614348543,0.957643072,0.713002733,0.836238199,1.996,0.6775,0.8606,2,,,,
0.137347594,0.948014805,0.953574927,0.334574468,0.982704141,0.617647059,0.954819277,0.696993362,0.791212781,1.997,0.7117,0.8374,2,,,,
0.135786096,0.973418573,0.956709109,0.321453901,0.975386662,0.620670698,0.935240964,0.707536119,0.777777778,1.921,0.7104,0.8276,2,,,,
0.121668449,0.944313594,0.960235064,0.335992908,0.982537835,0.634964266,0.928652108,0.678641156,0.800653595,1.826,0.6982,0.9265,2,,,,
0.152748663,0.933378197,0.932419197,0.349468085,0.976218194,0.648708081,0.962725904,0.688402968,0.78939724,1.946,0.8069,0.9692,2,,,,
0.159016043,0.968876178,0.962389814,0.34929078,0.971561616,0.621220451,0.955760542,0.671222179,0.739651416,1.88,0.9155,0.8777,2,,,,
0.131336898,0.961137281,0.944955926,0.35177305,0.972060536,0.615448048,0.939006024,0.673174541,0.733478577,1.897,0.8362,0.8081,2,,,,
0.149090909,0.934387618,0.915768854,0.318617021,0.979710627,0.576415613,0.95500753,0.68410777,0.769063181,1.724,0.7532,1.052,2,,,,
0.158224599,0.919414536,0.915377081,0.335106383,0.977881257,0.587960418,0.932793675,0.674345959,0.774509804,1.857,0.8997,0.8093,2,,,,
0.132898396,0.977288022,0.957884427,0.337056738,0.969233328,0.58631116,0.966302711,0.671222179,0.781045752,1.799,0.6372,0.7922,2,,,,
0.173112299,0.963660834,0.90244858,0.339184397,0.976051888,0.585486531,0.957831325,0.695821945,0.753812636,1.689,0.7654,0.8435,2,,,,
0.14571123,0.97089502,0.948285994,0.326241135,0.975719275,0.597855965,0.964420181,0.65404139,0.765068991,1.763,0.8459,0.9045,2,,,,
0.160320856,0.959286676,0.959647405,0.336524823,0.955928821,0.558273777,0.932040663,0.655993752,0.71859114,1.683,0.8472,0.7129,2,,,,
0.167379679,0.971231494,0.950048972,0.310106383,0.970064859,0.597855965,0.958207831,0.660679422,0.733115468,1.685,0.9033,0.8044,2,,,,
0.161112299,0.961305518,0.915768854,0.307624113,0.978047564,0.55360088,0.942018072,0.660679422,0.737472767,1.688,1.031,0.8228,2,,,,
0.159807487,0.956931359,0.950244858,0.319503546,0.980542159,0.587135789,0.979856928,0.65404139,0.762527233,1.769,0.7983,0.7397,2,,,,
0.156663102,0.925975774,0.963369246,0.316489362,0.970397472,0.601429357,0.964231928,0.747364311,0.699346405,1.716,0.7043,0.8459,2,,,,
0.14857754,0.973923284,0.925367287,0.310106383,0.969399634,0.571192963,0.960278614,0.666536509,0.74691358,1.652,0.7605,0.7739,2,,,,
0.132641711,0.970726783,0.959843291,0.300886525,0.970397472,0.5579989,0.936182229,0.699726669,0.747276688,1.708,0.5615,0.8118,2,,,,
0.167893048,0.944650067,0.937316357,0.303014184,0.96956594,0.578064871,0.930534639,0.665755564,0.748366013,1.718,0.8215,0.7153,2,,,,
0.156919786,0.963660834,0.917531832,0.304078014,0.978380176,0.548927982,0.979856928,0.655212807,0.717138707,1.792,0.6995,0.7849,2,,,,
0.175721925,0.962483176,0.904995103,0.306205674,0.966905039,0.609125893,0.952748494,0.645450996,0.758533043,1.742,0.7593,0.8167,2,,,,
0.148320856,0.923283984,0.904995103,0.288652482,0.972393148,0.57586586,0.931664157,0.633346349,0.712418301,1.736,0.7373,0.8008,2,,,,
0.164235294,0.96012786,0.885406464,0.294326241,0.941959089,0.579714129,0.952371988,0.630613042,0.693536674,1.61,0.6812,0.6934,2,,,,
0.132128342,0.979643338,0.894221352,0.27570922,0.928488275,0.475536009,0.975527108,0.574385006,0.657225853,1.444,0.741,0.5835,2,,,,
0.135508021,0.918573351,0.943388834,0.288297872,0.890071512,0.533534909,0.926957831,0.460367044,0.646695715,1.25,0.9546,0.5872,2,,,,
0.180684492,0.93640646,0.887561214,0.27322695,0.898719441,0.521990104,0.932793675,0.462709879,0.669208424,1.289,0.8093,0.5103,2,,,,
0.151700535,0.936911171,0.900097943,0.271276596,0.895892233,0.542605827,0.953125,0.41858649,0.578068264,1.012,0.8057,0.5176,2,,,,
0.165796791,0.928499327,0.920274241,0.260460993,0.908697821,0.498900495,0.927710843,0.461538462,0.552287582,0.9827,0.7397,0.4724,2,,,,
0.986951872,0.857335128,0.78589618,0.184574468,0.892898719,0.227157779,0.274472892,0.260249902,0.327995643,0.5823,0.8484,0.1892,2,,,,
0.931122995,0.849427995,0.764936337,0.199822695,0.920838184,0.288345245,0.275225904,0.295509567,0.314270153,0.6372,0.7251,0.3003,2,,,,
0.942887701,0.863559892,0.78374143,0.207092199,0.876767005,0.32215503,0.30064006,0.293127684,0.353703704,0.5835,0.8203,0.2563,2,,,,
0.95828877,0.840174966,0.78374143,0.220921986,0.839514385,0.292193513,0.310993976,0.31077704,0.361256354,0.6702,0.9302,0.321,2,,,,
0.976256684,0.906292059,0.785700294,0.179255319,0.829037086,0.346893898,0.308546687,0.344123389,0.365286855,0.7483,0.8313,0.304,2,,,,
0.964278075,0.910329744,0.822526934,0.217021277,0.887077998,0.366684992,0.342432229,0.31460367,0.344843863,0.7617,0.8215,0.3027,2,,,,
0.993796791,0.958445491,0.811557297,0.204964539,0.918177283,0.373556899,0.361634036,0.336977743,0.311619463,0.7385,0.8447,0.3003,2,,,,
0.945454545,0.879205922,0.780019589,0.211170213,0.875769167,0.381528312,0.358433735,0.300273331,0.40087146,0.7043,0.8875,0.4395,2,,,,
0.927486631,0.897375505,0.839373164,0.208510638,0.896890072,0.404343046,0.407944277,0.340804373,0.413943355,0.802,0.8301,0.3186,2,,,,
0.95828877,0.909152086,0.84877571,0.207801418,0.856976551,0.369158879,0.372364458,0.339359625,0.360348584,0.7361,0.8911,0.3577,2,,,,
0.926417112,0.900908479,0.847600392,0.211524823,0.879427906,0.4315558,0.385542169,0.34127294,0.377269426,0.7837,0.8557,0.4333,2,,,,
0.957219251,0.926648721,0.823702253,0.204078014,0.864626642,0.399670148,0.415097892,0.337953924,0.403050109,0.7971,0.957,0.3906,2,,,,
0.920641711,0.932537012,0.828991185,0.217730496,0.92965242,0.449697636,0.426957831,0.395548614,0.367102397,0.6067,0.9985,0.3809,2,,,,
0.925561497,0.882402423,0.831145935,0.221453901,0.908697821,0.445024739,0.456325301,0.388481062,0.421568627,0.8276,0.8667,0.3687,2,,,,
0.979679144,0.94448183,0.879529873,0.22464539,0.934807916,0.416162727,0.448042169,0.318898868,0.4291939,0.7898,0.9595,0.4077,2,,,,
0.973475936,0.937079408,0.825661117,0.228368794,0.892566107,0.442825728,0.443900602,0.367981257,0.448438635,0.7544,0.5896,0.304,2,,,,
0.933903743,0.880551817,0.861116552,0.204078014,0.872941959,0.413413964,0.467620482,0.382741117,0.425925926,0.8582,0.8704,0.3259,2,,,,
0.982673797,0.906292059,0.855631734,0.215070922,0.931814402,0.392798241,0.466114458,0.384185865,0.377995643,0.9668,0.7703,0.4419,2,,,,
0.931122995,0.90410498,0.809990206,0.22358156,0.905704307,0.410940077,0.485316265,0.41077704,0.403413217,0.9558,0.8472,0.3052,2,,,,
0.996363636,0.879205922,0.81841332,0.229787234,0.868451688,0.407916438,0.524661145,0.323155018,0.403050109,0.7751,0.719,0.4053,2,,,,
0.945026738,0.879374159,0.846033301,0.22393617,0.896723765,0.418086861,0.506400602,0.333658727,0.4291939,0.8972,0.7666,0.5688,2,,,,
0.951016043,0.926480485,0.848188051,0.237943262,0.947114585,0.434304563,0.521649096,0.352713784,0.437908497,0.8911,0.9753,0.4932,2,,,,
0.997433155,0.915881561,0.822135162,0.214716312,0.917179445,0.468664101,0.553652108,0.343654822,0.420116195,0.8496,0.6384,0.3625,2,,,,
0.928342246,0.919582773,0.866993144,0.241843972,0.94644936,0.420560748,0.518637048,0.370363139,0.407044299,0.8301,0.8325,0.332,2,,,,
0.929839572,0.974259758,0.850734574,0.215070922,0.891235656,0.432105553,0.563253012,0.355095666,0.467320261,0.8862,0.752,0.3101,2,,,,
